record_id,molecule_name,external_identifier,canonical_smiles,source_cohort,source_type,source_id,source_url,source_snapshot_id,source_published_at,source_retrieved_at,prior_project_visibility,source_independence_basis,priority_category,evidence_status,ingested_at
GTPDB-431,[<sup>3</sup>H]SCH 58261,GtoPdb:431,Nc1nc2n(CCc3ccccc3)ncc2c2n1nc(n2)c1ccco1,GtoPdb 2026.2 human A2A,independent_curated_database,431,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=431,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-432,[<sup>3</sup>H]XAC,GtoPdb:432,CCCn1c2nc([nH]c2c(=O)n(c1=O)CCC)c1ccc(cc1)OCC(=O)NCCN,GtoPdb 2026.2 human A2A,independent_curated_database,432,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=432,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-433,visnagin,GtoPdb:433,COc1c2c(=O)cc(oc2cc2c1cco2)C,GtoPdb 2026.2 human A2A,independent_curated_database,433,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=433,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-449,MRS1754,GtoPdb:449,CCCn1c2nc([nH]c2c(=O)n(c1=O)CCC)c1ccc(cc1)OCC(=O)Nc1ccc(cc1)C#N,GtoPdb 2026.2 human A2A,independent_curated_database,449,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=449,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-455,[<sup>3</sup>H]ZM 241385,GtoPdb:455,c1([3H])cc(CCNc2nc(N)n3c(n2)nc(n3)c2ccco2)ccc1O,GtoPdb 2026.2 human A2A,independent_curated_database,455,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=455,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-457,Cl-IB-MECA,GtoPdb:457,CNC(=O)[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(Cl)nc2NCc1cccc(c1)I,GtoPdb 2026.2 human A2A,independent_curated_database,457,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=457,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-459,MRE 3008F20,GtoPdb:459,CCCn1cc2c(n1)nc(n1c2nc(n1)c1ccco1)NC(=O)Nc1ccc(cc1)OC,GtoPdb 2026.2 human A2A,independent_curated_database,459,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=459,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-470,MRS1191,GtoPdb:470,CCOC(=O)C1=C(C)NC(=C(C1C#Cc1ccccc1)C(=O)OCc1ccccc1)c1ccccc1,GtoPdb 2026.2 human A2A,independent_curated_database,470,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=470,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-474,MRS1523,GtoPdb:474,CCCOC(=O)c1c(CCC)c(C(=O)SCC)c(nc1c1ccccc1)CC,GtoPdb 2026.2 human A2A,independent_curated_database,474,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=474,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-2844,adenosine,GtoPdb:2844,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N,GtoPdb 2026.2 human A2A,independent_curated_database,2844,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2844,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-3281,derenofylline,GtoPdb:3281,O[C@@H]1CC[C@H](CC1)Nc1nc(nc2c1cc[nH]2)c1ccccc1,GtoPdb 2026.2 human A2A,independent_curated_database,3281,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3281,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-3283,SCH442416,GtoPdb:3283,COc1ccc(cc1)CCCn1ncc2c1nc(N)n1c2nc(n1)c1ccco1,GtoPdb 2026.2 human A2A,independent_curated_database,3283,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3283,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-3284,PSB603,GtoPdb:3284,CCCn1c(=O)[nH]c2c(c1=O)[nH]c(n2)c1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccc(cc1)Cl,GtoPdb 2026.2 human A2A,independent_curated_database,3284,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3284,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-3285,PSB36,GtoPdb:3285,OCCCn1c2[nH]c(nc2c(=O)n(c1=O)CCCC)C12CC3CC2CC(C1)C3,GtoPdb 2026.2 human A2A,independent_curated_database,3285,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3285,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-3288,GR79236,GtoPdb:3288,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N[C@H]1CCC[C@@H]1O,GtoPdb 2026.2 human A2A,independent_curated_database,3288,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3288,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-3289,BAY 60-6583,GtoPdb:3289,N#Cc1c(N)nc(c(c1c1ccc(cc1)OCC1CC1)C#N)SCC(=O)N,GtoPdb 2026.2 human A2A,independent_curated_database,3289,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3289,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-3290,apadenoson,GtoPdb:3290,CCNC(=O)[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(C#CC[C@@H]1CC[C@H](CC1)C(=O)OC)nc2N,GtoPdb 2026.2 human A2A,independent_curated_database,3290,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3290,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-4252,mefloquine,GtoPdb:4252,OC(c1cc(nc2c1cccc2C(F)(F)F)C(F)(F)F)C1CCCCN1,GtoPdb 2026.2 human A2A,independent_curated_database,4252,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4252,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5590,TCPA,GtoPdb:5590,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(N/N=N/C(=O)Nc1ccccc1)nc2NC1CCCC1,GtoPdb 2026.2 human A2A,independent_curated_database,5590,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5590,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5593,GS9667,GtoPdb:5593,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N[C@@H]1CCC[C@H]1O)CSc1ccccc1F,GtoPdb 2026.2 human A2A,independent_curated_database,5593,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5593,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5595,binodenoson,GtoPdb:5595,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(N/N=C/C1CCCCC1)nc2N,GtoPdb 2026.2 human A2A,independent_curated_database,5595,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5595,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5596,regadenoson,GtoPdb:5596,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(nc2N)n1ncc(c1)C(=O)NC,GtoPdb 2026.2 human A2A,independent_curated_database,5596,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5596,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5599,HEMADO,GtoPdb:5599,CCCCC#Cc1nc(NC)c2c(n1)n(cn2)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)CO,GtoPdb 2026.2 human A2A,independent_curated_database,5599,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5599,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5601,MRS3558,GtoPdb:5601,CNC(=O)[C@]12C[C@@H]2[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(Cl)nc2NCc1cccc(c1)Cl,GtoPdb 2026.2 human A2A,independent_curated_database,5601,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5601,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5603,CPFPX,GtoPdb:5603,[18F]CCCn1c2nc([nH]c2c(=O)n(c1=O)CCC)C1CCCC1,GtoPdb 2026.2 human A2A,independent_curated_database,5603,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5603,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5604,rolofylline,GtoPdb:5604,CCCn1c2nc([nH]c2c(=O)n(c1=O)CCC)C12CC3CC2CC(C1)C3,GtoPdb 2026.2 human A2A,independent_curated_database,5604,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5604,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5605,tonapofylline,GtoPdb:5605,CCCn1c2nc([nH]c2c(=O)n(c1=O)CCC)C12CCC(CC1)(CC2)CCC(=O)O,GtoPdb 2026.2 human A2A,independent_curated_database,5605,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5605,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5606,FK-453,GtoPdb:5606,OCC[C@H]1CCCCN1C(=O)/C=C/c1c(nn2c1cccc2)c1ccccc1,GtoPdb 2026.2 human A2A,independent_curated_database,5606,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5606,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5607,LUF5981,GtoPdb:5607,C1CCC(CC1)c1nc2c([nH]1)nc(cc2c1ccccc1)c1ccccc1,GtoPdb 2026.2 human A2A,independent_curated_database,5607,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5607,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5608,istradefylline,GtoPdb:5608,COc1cc(/C=C/c2nc3c(n2C)c(=O)n(c(=O)n3CC)CC)ccc1OC,GtoPdb 2026.2 human A2A,independent_curated_database,5608,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5608,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5610,MSX-2,GtoPdb:5610,OCCCn1c(=O)n(CC#C)c(=O)c2c1nc(n2C)/C=C/c1cccc(c1)OC,GtoPdb 2026.2 human A2A,independent_curated_database,5610,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5610,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5611,tozadenant,GtoPdb:5611,COc1ccc(c2c1nc(s2)NC(=O)N1CCC(CC1)(C)O)N1CCOCC1,GtoPdb 2026.2 human A2A,independent_curated_database,5611,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5611,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5612,vipadenant,GtoPdb:5612,Nc1nc(c2ccco2)c2c(n1)n(nn2)Cc1ccc(c(c1)C)N,GtoPdb 2026.2 human A2A,independent_curated_database,5612,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5612,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5613,ST-1535,GtoPdb:5613,CCCCc1nc(N)c2c(n1)n(C)c(n2)n1nccn1,GtoPdb 2026.2 human A2A,independent_curated_database,5613,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5613,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5614,preladenant,GtoPdb:5614,COCCOc1ccc(cc1)N1CCN(CC1)CCn1ncc2c1nc(N)n1c2nc(n1)c1ccco1,GtoPdb 2026.2 human A2A,independent_curated_database,5614,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5614,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5615,CVT-6883,GtoPdb:5615,CCCn1c(=O)c2nc([nH]c2n(c1=O)CC)c1cnn(c1)Cc1cccc(c1)C(F)(F)F,GtoPdb 2026.2 human A2A,independent_curated_database,5615,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5615,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5616,ATL802,GtoPdb:5616,CCCn1c2nc([nH]c2c(=O)n(c1=O)C1CC1)c1ccc(nc1)N(C(=O)c1ccc(nc1)C(F)(F)F)C,GtoPdb 2026.2 human A2A,independent_curated_database,5616,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5616,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5617,LAS38096,GtoPdb:5617,n1ccc(nc1)c1cnc(nc1c1ccco1)Nc1cccnc1,GtoPdb 2026.2 human A2A,independent_curated_database,5617,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5617,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5618,KF26777,GtoPdb:5618,CCCn1c2nc([nH]c2c2=NCCn2c1=O)c1ccc(cc1)Br,GtoPdb 2026.2 human A2A,independent_curated_database,5618,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5618,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5619,PSB-10,GtoPdb:5619,CC[C@H]1N=c2n(C1)c(=O)n(c1c2[nH]c(n1)c1cc(Cl)cc(c1Cl)Cl)C,GtoPdb 2026.2 human A2A,independent_curated_database,5619,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5619,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5620,PSB-11,GtoPdb:5620,CC[C@@H]1Cn2c(=N1)c1[nH]c(nc1n(c2=O)C)c1ccccc1,GtoPdb 2026.2 human A2A,independent_curated_database,5620,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5620,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-5622,MRS5151,GtoPdb:5622,CNC(=O)[C@]12C[C@@H]2[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2NCc1cccc(c1C#CCCCC(=O)O)Cl,GtoPdb 2026.2 human A2A,independent_curated_database,5622,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5622,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-8420,"UK-432,097",GtoPdb:8420,CCNC(=O)[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(nc2NCC(c1ccccc1)c1ccccc1)C(=O)NCCNC(=O)NC1CCN(CC1)c1ccccn1,GtoPdb 2026.2 human A2A,independent_curated_database,8420,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=8420,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-9236,compound 4g [PMID: 22220592],GtoPdb:9236,Nc1nnc(c(n1)c1ccccc1)c1cc(C)nc(c1)C,GtoPdb 2026.2 human A2A,independent_curated_database,9236,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=9236,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-10190,ciforadenant,GtoPdb:10190,Nc1nc(c2ccc(o2)C)c2c(n1)n(nn2)Cc1cccc(n1)CO[C@@H]1COCC1,GtoPdb 2026.2 human A2A,independent_curated_database,10190,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=10190,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-10193,PBF-509,GtoPdb:10193,Nc1nc(nc(c1Br)n1cccn1)n1cccn1,GtoPdb 2026.2 human A2A,independent_curated_database,10193,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=10193,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-10351,LUF7602,GtoPdb:10351,CCCn1c(=O)c2n3ccc(cc3nc2n(c1=O)CCCCNC(=O)c1ccc(cc1)S(=O)(=O)F)OC,GtoPdb 2026.2 human A2A,independent_curated_database,10351,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=10351,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-10443,compound 10 [PMID: 31306001],GtoPdb:10443,COC(=O)c1cccc(c1)CSc1nc(N)c(c(c1C#N)c1ccco1)C#N,GtoPdb 2026.2 human A2A,independent_curated_database,10443,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=10443,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-11153,imaradenant,GtoPdb:11153,Nc1nnc(c(n1)c1ccc(cc1)F)c1cc(C)nc(c1)Cl,GtoPdb 2026.2 human A2A,independent_curated_database,11153,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=11153,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-11154,AB928,GtoPdb:11154,N#Cc1cccc(c1C)c1nc(N)nc(c1)c1nnn(c1)Cc1cccc(n1)C(O)(C)C,GtoPdb 2026.2 human A2A,independent_curated_database,11154,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=11154,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
GTPDB-12150,LJ-4517,GtoPdb:12150,O[C@H]1[C@@H](O)[C@H](n2c3nc(C#CCCCC)nc(N)c3nc2c2cccs2)OC1,GtoPdb 2026.2 human A2A,independent_curated_database,12150,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=12150,gtopdb-2026.2-target19-b0de701b8ebea1f4,2026-06-15,2026-09-11T11:32:00+00:00,false,first project access after v1.3 freeze; automated check against full pre-freeze structure pool still required,,unreviewed_action_annotation_withheld,2026-09-11T11:32:00+00:00
