chembl_id,molecule_name,proposed_class,evidence_strength,functional_activity_rows,unique_assays,unique_documents,representative_assay,representative_document,representative_readout,representative_description,standardized_smiles,standardized_inchikey,generic_scaffold,passes_prospective_property_filters,review_decision,reviewer,review_notes
CHEMBL3414939,CHEMBL3414939,agonist,initial,2,1,1,CHEMBL3420494,CHEMBL3414438,EC50,Agonist activity at human recombinant adenosine A2A receptor transfected in CHO cells assessed as induction of adenylyl cyclase activity,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,PCCBWJONNFIZJH-FLNNQWSLSA-N,C1CCC(C2CCC(C3CCC4CCCCC43)C2)C1,True,,,
CHEMBL3414942,CHEMBL3414942,agonist,initial,2,1,1,CHEMBL3420494,CHEMBL3414438,EC50,Agonist activity at human recombinant adenosine A2A receptor transfected in CHO cells assessed as induction of adenylyl cyclase activity,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N[C@H]5C[C@@H]6CC[C@@H]5C6)ncnc43)[C@H](O)[C@@H]2O)n1,VBEDZGFOGYYFAA-VAKQMTRESA-N,C1CCC(C2CCC(C3CCC4C(CC5CC6CCC5C6)CCCC34)C2)C1,True,,,
CHEMBL3414943,CHEMBL3414943,agonist,initial,2,1,1,CHEMBL3420494,CHEMBL3414438,EC50,Agonist activity at human recombinant adenosine A2A receptor transfected in CHO cells assessed as induction of adenylyl cyclase activity,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N[C@H]5C[C@@H]6CC[C@@H]5C6)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,UQOODWFWVKWKPZ-TXWJGDGWSA-N,C1CCC(C2CCC(C3CCC4C(CC5CC6CCC5C6)CCCC34)C2)C1,True,,,
CHEMBL3414944,CHEMBL3414944,agonist,initial,2,1,1,CHEMBL3420494,CHEMBL3414438,EC50,Agonist activity at human recombinant adenosine A2A receptor transfected in CHO cells assessed as induction of adenylyl cyclase activity,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CCCO5)ncnc43)[C@H](O)[C@@H]2O)n1,OZWIQLJRUYENLH-BHETVNITSA-N,C1CCC(CC2CCCC3C2CCC3C2CCC(C3CCCC3)C2)C1,True,,,
CHEMBL3414945,CHEMBL3414945,agonist,initial,2,1,1,CHEMBL3420494,CHEMBL3414438,EC50,Agonist activity at human recombinant adenosine A2A receptor transfected in CHO cells assessed as induction of adenylyl cyclase activity,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CCCO5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,HAPGDXOGTRCUFO-GEVFMYGYSA-N,C1CCC(CC2CCCC3C2CCC3C2CCC(C3CCCC3)C2)C1,True,,,
CHEMBL3414946,CHEMBL3414946,agonist,initial,2,1,1,CHEMBL3420494,CHEMBL3414438,EC50,Agonist activity at human recombinant adenosine A2A receptor transfected in CHO cells assessed as induction of adenylyl cyclase activity,CCn1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)n1,SLEKQRJDUVSCPY-MOROJQBDSA-N,C1CCC(CC2CCCC3C2CCC3C2CCC(C3CCCC3)C2)CC1,True,,,
CHEMBL3414947,CHEMBL3414947,agonist,initial,2,1,1,CHEMBL3420494,CHEMBL3414438,EC50,Agonist activity at human recombinant adenosine A2A receptor transfected in CHO cells assessed as induction of adenylyl cyclase activity,CCn1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,HLHAFTISHRHDPF-PFHKOEEOSA-N,C1CCC(CC2CCCC3C2CCC3C2CCC(C3CCCC3)C2)CC1,True,,,
CHEMBL3414948,CHEMBL3414948,agonist,initial,1,1,1,CHEMBL3420494,CHEMBL3414438,EC50,Agonist activity at human recombinant adenosine A2A receptor transfected in CHO cells assessed as induction of adenylyl cyclase activity,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccccc5I)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,SXSHOTNATXYYEG-MOROJQBDSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC(C3CCCC3)C2)CC1,False,,,
CHEMBL3416775,CHEMBL3416775,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,KZRRJUCUDUDDFB-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416776,CHEMBL3416776,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCCN4CCN(c5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,APKBJUYYYJBSCQ-CMCWBKRRSA-N,C1CCC(C2CCC(CCCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416777,CHEMBL3416777,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(Cc5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,KOEBHQWXJSXWRR-CMCWBKRRSA-N,C1CCC(CC2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416778,CHEMBL3416778,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(CCc5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,GLQXBKNCFOACJO-UGCAPWQASA-N,C1CCC(CCC2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416779,CHEMBL3416779,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(F)cc5)CC4)nc32)[C@H](O)[C@@H]1O,UUSVRSTYDYSXBA-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416780,CHEMBL3416780,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5)CC4)nc32)[C@H](O)[C@@H]1O,PZLZIKJDRCOOML-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416781,CHEMBL3416781,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Br)cc5)CC4)nc32)[C@H](O)[C@@H]1O,XOSDFDDQMHOETR-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416782,CHEMBL3416782,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(I)cc5)CC4)nc32)[C@H](O)[C@@H]1O,IKLBWPAQQVFTEQ-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416783,CHEMBL3416783,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(C(F)(F)F)cc5)CC4)nc32)[C@H](O)[C@@H]1O,RKLFDOIAXZNEOW-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416784,CHEMBL3416784,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc([N+](=O)[O-])cc5)CC4)nc32)[C@H](O)[C@@H]1O,LSZORRNSFRRABA-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416785,CHEMBL3416785,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(C)cc5)CC4)nc32)[C@H](O)[C@@H]1O,SAHDAZUFESIDFC-CMCWBKRRSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416786,CHEMBL3416786,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(OC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,MVIMKMKGSXJLAG-CMCWBKRRSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416787,CHEMBL3416787,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(OCCOC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,UFKWKIGRCPIVAD-IMIIHFCZSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416788,CHEMBL3416788,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(C(=O)O)cc5)CC4)nc32)[C@H](O)[C@@H]1O,FMQNJPHYANXUNL-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416789,CHEMBL3416789,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(CC(=O)O)cc5)CC4)nc32)[C@H](O)[C@@H]1O,KTNUWYYHFXCLOM-UGCAPWQASA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416790,CHEMBL3416790,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,HROCURHVTSOKAN-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416791,CHEMBL3416791,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(C(=O)O)c5)CC4)nc32)[C@H](O)[C@@H]1O,YTZMYAPRHFADAK-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416792,CHEMBL3416792,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)[C@H](O)[C@@H]1O,WASZKNXEGGPPSK-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416793,CHEMBL3416793,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5Cl)CC4)nc32)[C@H](O)[C@@H]1O,JWKSLRKCKNJUQV-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416794,CHEMBL3416794,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5C(F)(F)F)CC4)nc32)[C@H](O)[C@@H]1O,XXPCRZFQXJAQCO-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416795,CHEMBL3416795,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5OC)CC4)nc32)[C@H](O)[C@@H]1O,OUHCEJLDHLLTDI-CMCWBKRRSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416796,CHEMBL3416796,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(F)c(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,OLGILINEDFSECC-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416797,CHEMBL3416797,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cc(Cl)cc(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,DJUDKDQJDINBSJ-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416798,CHEMBL3416798,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(F)c5F)CC4)nc32)[C@H](O)[C@@H]1O,RYJFGYAMEOEOBG-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416799,CHEMBL3416799,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5F)CC4)nc32)[C@H](O)[C@@H]1O,JJWGGTHCGBCFBM-QPXQOZNCSA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416800,CHEMBL3416800,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(CC(=O)O)cc5Br)CC4)nc32)[C@H](O)[C@@H]1O,OXDQFSDLOJUORN-UGCAPWQASA-N,C1CCC(C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL3416806,CHEMBL3416806,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(Cl)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,MUNVDVWWEQGHID-NLJXWPIHSA-N,C1CCC(CCC2CCC(C3CCC(C4CCC5CCC(C6CCCC6)C5C4)CC3)CC2)CC1,False,,,
CHEMBL3416807,CHEMBL3416807,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(F)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,GESPVKNCXDLKEW-NLJXWPIHSA-N,C1CCC(CCC2CCC(C3CCC(C4CCC5CCC(C6CCCC6)C5C4)CC3)CC2)CC1,False,,,
CHEMBL3416808,CHEMBL3416808,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(C(F)(F)F)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,FKJZJHHCFXKNFO-NLJXWPIHSA-N,C1CCC(CCC2CCC(C3CCC(C4CCC5CCC(C6CCCC6)C5C4)CC3)CC2)CC1,False,,,
CHEMBL3416810,CHEMBL3416810,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCCCc6ccccc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,GDLSEFIWYFWPFI-YRIIQKNPSA-N,C1CCC(CCCCC2CCC(C3CCC(C4CCC5CCC(C6CCCC6)C5C4)CC3)CC2)CC1,False,,,
CHEMBL3416811,CHEMBL3416811,agonist,initial,1,1,1,CHEMBL3419486,CHEMBL3414558,EC50,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCC(=O)OCC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,GATMPFQLRGDCAR-UGCAPWQASA-N,C1CCC(C2CCC(C3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,False,,,
CHEMBL374645,CHEMBL374645,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CNc1nc(-n2cc(CN(C)C)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CRKZMZSQJYBAJR-SDBHATRESA-N,C1CCC(C2CCC3CCC(C4CCCC4)C3C2)C1,True,,,
CHEMBL374768,CHEMBL374768,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CCCCc1cn(-c2nc(NC)c3ncn([C@@H]4O[C@H](C(=O)NCC)[C@@H](O)[C@H]4O)c3n2)nn1,KKMQZSVEHSFONP-MOROJQBDSA-N,C1CCC(C2CCC3CCC(C4CCCC4)C3C2)C1,True,,,
CHEMBL374787,CHEMBL374787,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)nc(-n4cc(CC5CCCC5)nn4)nc32)[C@H](O)[C@@H]1O,PYZZWNWJMOKZBD-KSVNGYGVSA-N,C1CCC(CC2CCC(C3CCC4CCC(C5CCCC5)C4C3)C2)C1,True,,,
CHEMBL376249,CHEMBL376249,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CNc1nc(-n2cc(CC3CCCCC3)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,AWIAIAVIESJHNP-NVQRDWNXSA-N,C1CCC(CC2CCC(C3CCC4CCC(C5CCCC5)C4C3)C2)CC1,True,,,
CHEMBL384425,CHEMBL384425,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CNc1nc(N=[N+]=[N-])nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CAQREKOGAXNCLL-KQYNXXCUSA-N,C1CCC2C(C1)CCC2C1CCCC1,True,,,
CHEMBL384900,CHEMBL384900,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CNc1nc(-c2cn(Cc3cccc(OC)c3)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,DDQQKJAAJWVZAV-VGKBRBPRSA-N,C1CCC(CC2CCC(C3CCC4CCC(C5CCCC5)C4C3)C2)CC1,False,,,
CHEMBL385582,CHEMBL385582,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)nc(-n4cc(Cc5ccccc5)nn4)nc32)[C@H](O)[C@@H]1O,OENSVUOFBRHKIM-GRXQJBFDSA-N,C1CCC(CC2CCC(C3CCC4CCC(C5CCCC5)C4C3)C2)CC1,False,,,
CHEMBL386263,CHEMBL386263,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)nc(-n4ccnn4)nc32)[C@H](O)[C@@H]1O,VWGHFBMIRAPKSQ-AEISUSGSSA-N,C1CCC(C2CCC3CCC(C4CCCC4)C3C2)C1,True,,,
CHEMBL387030,CHEMBL387030,agonist,initial,1,1,1,CHEMBL909310,CHEMBL1137298,Activity,Activity at human adenosine A2A receptor in CHO cells assessed as stimulation of cAMP production relative to NECA at 10 uM,CNc1nc(-n2cc(-c3ccccc3)nn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,OWSGIKNSPZUJAA-SCFUHWHPSA-N,C1CCC(C2CCC(C3CCC4CCC(C5CCCC5)C4C3)C2)CC1,True,,,
CHEMBL388509,CHEMBL388509,agonist,initial,1,1,1,CHEMBL889385,CHEMBL1145382,Activity,Agonist activity at adenosine A2A receptor in SH-SY5Y cells assessed as CGS-induced intracellular cAMP production at 50 uM,CC(C)[C@H](NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(N)=O,VJRBXIHTQMRKQY-JXSIFGCMSA-N,CC(CCC(C)C1CCC2CC3CCC4CCCC(C2C1)C43)CC(CC1CCCCC1)C(C)C1CCCC1,False,,,
CHEMBL390297,CHEMBL390297,agonist,initial,1,1,1,CHEMBL889385,CHEMBL1145382,Activity,Agonist activity at adenosine A2A receptor in SH-SY5Y cells assessed as CGS-induced intracellular cAMP production at 50 uM,CN1C[C@H](C(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N[C@@H](CCC2CCCCC2)C(=O)N2CCCC(C(N)=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,LZHXZGVGDIQVLP-XHXGFGLKSA-N,CC(CC(CCC1CCCCC1)C(C)C1CCCCC1)C(CC1CCCCC1)CC(C)C1CCC2CC3CCC4CCCC(C2C1)C43,False,,,
CHEMBL3961632,CHEMBL3961632,agonist,initial,1,1,1,CHEMBL4031856,CHEMBL4028875,Activity,Agonist activity at recombinant human adenosine A2A receptor expressed in HEK293 cells up to 10 uM after 10 mins by cAMP assay,Cc1cccc(-c2cc(N)nc3[nH]cc(C#N)c23)c1,KWTGXMXCSXFSJX-UHFFFAOYSA-N,C1CCC(C2CCCC3CCCC32)CC1,True,,,
CHEMBL414055,CHEMBL414055,agonist,initial,1,1,1,CHEMBL909074,CHEMBL1141376,EC50,Activity at human adenosine A2A receptor assessed as stimulation of [3H]cAMP accumulation in CHO cells,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCNC(=O)CCCCCNC(=O)COc4ccc(/C=C/C5=[N+]6C(=Cc7ccc(-c8cccs8)n7[B-]6(F)F)C=C5)cc4)ncnc32)[C@H](O)[C@@H]1O,LODSCYWXMGXOOZ-ZQJYZEHFSA-N,CC(CCCCCCC(C)CCC1CCC(CCC2CCC3CC4CCC(C5CCCC5)C4CC32)CC1)CCCCCCC1CCCC2C(C3CCCC3)CCC12,False,,,
