review_record_id,candidate_id,standardized_inchikey,generic_murcko_scaffold_smiles,scaffold_member_count,scaffold_composition,evidence_quality,pass_1_status,source_prediction_status,model_id,prediction_pbind_ki,interval_lower_90,interval_upper_90,threshold_pbind_ki,threshold_provenance_status,interval_eligibility,applicability_status,nearest_neighbor_similarity,descriptor_distance,deterministic_review_eligibility,eligibility_reasons,human_disposition_status,human_decision,human_reviewer,human_notes
URQ-ad1d4aa97c9ad0e2,BDB-50383010,TYMRXESQMJNRFG-UHFFFAOYSA-N,CC1C(C2CCCC2)CCC2C(CCC3CCCCC3)C3CCCCC3C12,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-da9d3dcfc05eb6e4,BDB-50384416,AKMNUCBQGHFICM-UHFFFAOYSA-N,CC(CC1CCC2CCCC2C1)CC1CCCC2CCCCC21,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-6fbe781834ce2344,BDB-50386112,RDILGXZZHKVVQM-UHFFFAOYSA-N,CC(CCCCCC(C)C1CC2CCCCC2CC1C)C1CC2CCCCC2CC1C,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-ca414c621f2e6c03,BDB-50386113,HFQZOXVLNQONST-UHFFFAOYSA-N,CC(CCCCC1CCC(CCCCC(C)C2CC3CCCCC3CC2C)CC1)C1CC2CCCCC2CC1C,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-815d62ac12fb487d,BDB-50389830,ULXHINOEZKZYNA-UHFFFAOYSA-N,CC(CCC1C(C)C2CCCCC2C1C)CC1CC2CCCCC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-cde881e2e82c6b52,BDB-50389835,SQCJGLDOAFXMRT-UHFFFAOYSA-N,CC(CCC1CCC2C(C1)CC1CCCCC12)CC1CCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-4c857e8d88221ad8,BDB-50389836,MIWQXYRPJRSUKA-UHFFFAOYSA-N,CC(CCCC1CC2CCCCC2C1)CC1C(C)C2CCCCC2C1C,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-b7db52e15f692de8,BDB-50389837,WEBVJYSWMVKMFV-UHFFFAOYSA-N,CC(CCC(C)(C)C1CCCC1)CC1CC2CCCCC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-0763182a46fec7a2,BDB-50389844,HHIJNJVKPRZBGF-UHFFFAOYSA-N,C1CCC(CCCC2CC3CCCCC3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-7bc890a4b99a3283,BDB-50389918,JONIAMPRFRZSLQ-UHFFFAOYSA-N,CC(CC1CCC(C(C)CCCC2CCCCC2)CC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,1,singleton,endpoint_resolution_required,metadata_pass_requires_endpoint_resolution,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-093c47efd0acfaad,BDB-50392831,FSGLHDPNBSOZED-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CCC(C2CCCCC2)C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-eaec6d70b946e93f,BDB-50393169,HRBBCJVEDBRVEG-UHFFFAOYSA-N,CC1CC(C)C2C(C1)CC1C(C3CCCCC3)CCC12,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-60594da181396c80,BDB-50395552,XJNXZELXQVQLKI-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCC(C3CCCC3)C2C1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-a5afbd661fcddcf3,BDB-50399560,QCJSUMWNJLEJCF-UHFFFAOYSA-N,C1CCC(C2CC3C(CCCC4CCC5CCCCC54)CC4CCCC4C3C2)C1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-2aa779f6d2faf812,BDB-50399580,GQQIISWJBGUJTR-UHFFFAOYSA-N,C1CCC(CC2CC3CCCC3C3CC(C4CCCC4)CC23)C1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-2c1c1599745e453d,BDB-50399581,OTZPDZBHTVRFPM-UHFFFAOYSA-N,C1CC(CC2CC3CCCC3C3CC(C4CCCC4)CC23)C1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-9045165e4dd78b59,BDB-50399597,MKTDHKFRAQCBTM-UHFFFAOYSA-N,C1CCC(C(CC2CC3CCCC3C3CC(C4CCCC4)CC23)C2CCCCC2)CC1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-368870256db11017,BDB-50410648,AVEYDODSONUKCQ-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC(C)CC4CCC5CCCCC54)CC3)CC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-6a592d2114ccffeb,BDB-50410682,BEDJXTZHYOLEPQ-UHFFFAOYSA-N,CC(CCC1CCC(C2CC3CC(C)CC(C)C3C2)CC1)CC1CCC(CCC2CCCCC2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-ec3f677d6910d09f,BDB-50410728,PDFGJPCUSITVSI-UHFFFAOYSA-N,CC1CCC(C(C)CCC2CCC(C3CC4CC(C)CC(C)C4C3)CC2)C(C)C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-2c107571ba430984,BDB-50410730,ARQDPBXHSFRPRH-UHFFFAOYSA-N,CC(CCC1CCC(C2CC3CC(C)CC(C)C3C2)CC1)CC1CCC(CC(C)(C)C2CCCC2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-d2f9a0b303858f8a,BDB-50410755,OBRLHFBUUWTVMS-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC(C)C4CCCC4)CC3)CC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-8044be78dbbb0872,BDB-50410768,PCVZFCWEKBFCAJ-UHFFFAOYSA-N,CC(CCC1CCCC1)CCC1CCC(C2CC3CC(C)CC(C)C3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-d776c2647d6cfdb9,BDB-50414356,OWZKUWVVPFHDPB-UHFFFAOYSA-N,CC(CCC1CCC(C2CC3CC(C)CC(C)C3C2)CC1)CC1CCC2CCCCC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-639dfe2608b1052f,BDB-50432634,WZFUWGODTRDSBO-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CC2CCCCC2CC1C,1,singleton,quarantined_nonprimary_source,quarantine_nonprimary_source,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-34e9a54b1f4fc2a6,BDB-50464751,YPHPMZXEJNUQSP-UHFFFAOYSA-N,CC(CCC1CCC2CCCCC2C1)CC1CC2CC(C3CCCC3)CC2C(C2CCCC2)C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-59b0426d3d73bb4c,BDB-50470461,UHDZPXOSQNQCSS-UHFFFAOYSA-N,CC(CC(C1CCCCC1)C1CCCCC1)C1CCCC2CC(C3CCCC3)CC21,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-a8ae11ea69cf2ee5,BDB-50470477,LRBRBZRXARFWFP-UHFFFAOYSA-N,CC(CCC1CCC(C2CCCCC2)CC1)C1CCCC2CC(C3CCCC3)CC21,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-95ec905d8682ab06,BDB-50470488,CJWPDQKJIQQPSQ-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCCC2CC(C3CCCC3)CC21,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-3a68780d2eedc5f2,BDB-50478209,SZACFGFCZCXEEA-UHFFFAOYSA-N,CC(CC1CC2CCCCC2C2CC(C3CCCC3)CC12)C1CCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-507f2cfdbd84c12b,BDB-50487423,UAWCCUPYYLZMFD-UHFFFAOYSA-N,CC1CCC2C(C)CC(C3CCCCC3)CC2C1,1,singleton,primary_locator_requires_retrieval,metadata_pass_doi_only_needs_source_retrieval,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-b7f8e3c58945685f,BDB-50491507,KLNYLDYPZCWDDA-UHFFFAOYSA-N,CC(CCC1CCCCC1)CC1CC(C)C2CCCCC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-23927be500b83fea,BDB-50491508,IYRBFSDYGUWBKM-UHFFFAOYSA-N,CC(CCCC1CCCCC1)CC1CC(C)C2CCCC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-a0b4564f6eb16880,BDB-50492059,DDDMPSVRAPVZGB-UHFFFAOYSA-N,CC(CC1CC(C2CCCCC2)C(C2CCCCC2)C1)C1CCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-4c090c9d3841bc23,BDB-50494432,AFPYJJLDUPLMID-UHFFFAOYSA-N,CC(CC1CCCC2CC(C3CCCC3)CC12)C1CCC(C2CCCCC2)CC1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-673e979dd318998f,BDB-50494467,WRHHNUZCUZVWLY-UHFFFAOYSA-N,CC1CCCC(C2CCCC2)C1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-f1332ab769dbc2e6,BDB-50494549,JNILKZBFDIKTIT-IOOBAMJDSA-N,CC1CC(C)C2CC(C34CC5CC(CC3C5)C4)CC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-8b37f04aeb64db48,BDB-50495053,CVVQFVJXZSWYML-UHFFFAOYSA-N,C1CCC(CC2CC(C3CCCC3)CC(C3CCCC3)C2)CC1,1,singleton,endpoint_resolution_required,metadata_pass_requires_endpoint_resolution,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-507d94bbda954072,BDB-50495601,BVHMCXNZSIPWQH-UHFFFAOYSA-N,CC(CC1CCC2CCCC2C1)C1CCCCC1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-02b12a38bba2a13d,BDB-50496139,WHJCTOCJGOSTSO-UHFFFAOYSA-N,CC1CC(C)C2CC(CC3CCC(CCCCC4CCC5(CCCC5)CC4)CC3)CC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-48c94a937e1592f1,BDB-50496142,ACDUFNNGCHAONI-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCCCC4CCC(CC5CCCCC5)CC4)CC3)CC2C1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-39bf0dc9dafec1cd,BDB-50499695,JOTQMKXKZIECRX-FQEVSTJZSA-N,CC1C(CCCCC2CCCCC2)CC2CC3CCCCC3CC21,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-4f6809e5e5271430,BDB-50505398,CERHJURNDKCFRJ-UHFFFAOYSA-N,CC(CCCCC1CCCC1)CC1CCC(C2CCC3CC(C4CCCCC4)C(C)C3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-9e05d233dd981bd0,BDB-50508676,LPOBTRHTHNJVJG-UHFFFAOYSA-N,CC(CC1CCCC2CC(C3CCCCC3)CC12)C1CCCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-ba70250b419d3e41,BDB-50508681,BTDPUZHZCQINFZ-UHFFFAOYSA-N,CC(CC1CC(C2CCCCC2)CC2CC(C3CCCC3)CC12)C1CCCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-fefd9d6ee8f4c860,BDB-50513536,BSBGWMHQUSMMBO-HIJSFIBBSA-N,C1CCC(C(C2CCCCC2)C2CCC(CCCC3CCC4CCC(C5CCCC5)C4C3)CC2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-3470343df88c19f9,BDB-50517299,VQFKOPZALUTGKJ-BGIGGGFGSA-N,C1CC(C(CC2CCCC3C(C4CCCC4)CCC23)C2CCC2)C1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-c7cc606d5f54e6f0,BDB-50534168,HJXMNEXKEFWFHF-UHFFFAOYSA-N,CC1CC(C)C2C(C1)CC1CC(C3CCCCC3)CCC12,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-a18dcca0ac660103,BDB-50537273,HVFBZUURAZGZKR-UHFFFAOYSA-N,CC1CC(C)C2C(C1)CC1C(CC3CCCCC3)CCCC12,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-cb360f021569da5f,BDB-50542172,KROGYTVNKZCWBC-UHFFFAOYSA-N,C1CCC(C2CCCC3CC4CCCCC4C32)C1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-6cf20843a9306319,BDB-50545315,UQWRJYJCAOENJM-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CCC(CCC2CCC3CC(C4CCCC4)CC3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-99e3c7ebe784cab0,BDB-50545321,PMUTYNGFYXBVDY-UHFFFAOYSA-N,CC(CCC1CCC(C2CCC3CC(C4CCCC4)CC3C2)CC1)CCC1C(C)C2CCCCC2C1(C)C,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-9e57c85d0a3b493e,BDB-50545419,SFXLMSXZEZYXTH-UHFFFAOYSA-N,CC1C2CC(C3CCC(CCCC4CCCC4)CC3)CCC2CC1C1CCCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-933a978741bd5b2a,BDB-50545432,AWJQTLFPUKLVQL-UHFFFAOYSA-N,CC1C2CC(C3CCC(CCCCC4CCCCC4)CC3)CCC2CC1C1CCCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-8546acd1bd71be3d,BDB-50545434,QFMDFBRPJRPXLV-UHFFFAOYSA-N,CC1C2CC(C3CCC(CCCC4CCCCC4)CC3)CCC2CC1C1CCCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-ea316f35ff82c199,BDB-50548094,CCHJCVDZPYFXQY-NSHDSACASA-N,C1CCC(C2CC3C4CCCC4CC(C4CCCC4)C3C2)C1,1,singleton,quarantined_target_not_supported,quarantine_target_not_supported,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-c74aa23f69440e88,BDB-50555716,ILYCKBRKVXWUEH-UHFFFAOYSA-N,CC(CC1CCC(C2CCC3CC(C4CCCCC4)C(C)C3C2)CC1)C1CCCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-a3f944e1bb3da6c6,BDB-50555722,XXOMDNKNONGBRR-UHFFFAOYSA-N,CC(CCCCCC1CCCCC1)CC1CCC(C2CCC3CC(C4CCCCC4)C(C)C3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-2768876c1bffa991,BDB-50555723,YKNBYIQXICDOOY-UHFFFAOYSA-N,CC(CCCCC1CCCCC1)CC1CCC(C2CCC3CC(C4CCCCC4)C(C)C3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-ba9ef851ebc771ee,BDB-50559039,XEABBZPOOUCNPW-UHFFFAOYSA-N,CC(CCCC1CCC(CCCCCCCC(C)C2CCC(C3C4CCCCC4CC4CC(C)CCC43)CC2)C1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,1,singleton,source_fulltext_ready,metadata_pass_fulltext_ready,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-994771daebf2eeef,BDB-50559043,PQBREZGPWVFSIR-UHFFFAOYSA-N,CC(CCCCCCCCCCCCCCCC(C)CC1CCC(C2C3CCCCC3CC3CC(C)CCC32)CC1)CC1CCC(CC(C)CC2CC3CCCC3C3CC(C4CCCC4)CC23)CC1,1,singleton,source_fulltext_ready,metadata_pass_fulltext_ready,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-7e449bec1e1f6500,BDB-50563134,MVLSLPSPDRUARX-UHFFFAOYSA-N,CC(CC1CC2CCCC(C3CCCCC3)C2C1)C1CCCCC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-beb2e23f49fd9a5f,BDB-50573591,XCPOOYABRFHDAQ-GZBFAFLISA-N,C1CCC(CCC2CC3CCCCC3C2C2CCCC2)CC1,1,singleton,source_fulltext_ready,metadata_pass_fulltext_ready,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-24859dbbcf6bc415,BDB-50580289,HDCIDGKVVBLQNA-UHFFFAOYSA-N,C1CCC(CCCCC2CCC3CC(C4CCCC4)CC3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
